EpisodeCount,StepCount,Time,InstanceUUID,Content[0],Content[1],Content[2],Content[3],Content[4],Content[5],Content[6],Content[7],Content[8],Content[9],Content[10],Content[11],Content[12],Content[13],Content[14],Content[15],Content[16],Content[17],Content[18],Content[19],Result[0]
9,11,2023-04-03 11:09:31.437,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.2346939
10,27,2023-04-03 11:09:31.764,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.4270833
7,40,2023-04-03 11:09:32.957,2928be5f-982f-43a3-9ac4-1b2200feb652,0,4,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.3229167
9,8,2023-04-03 11:09:34.424,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.2395833
12,36,2023-04-03 11:09:37.125,1434dc66-7e39-4b91-9093-b969a790e126,0,8,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.3541667
13,33,2023-04-03 11:09:40.613,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.3958333
13,18,2023-04-03 11:09:43.642,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.3958333
12,3,2023-04-03 11:09:43.792,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,7.113598,0.782024,0.945714,8,1,1,0,0,0.8692254,0,0,1,0,0.6458333
9,3,2023-04-03 11:09:44.803,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,6.95064,0.7026182,1.122811,7,1,1,0,0,1,0,0,1,0,0.4895833
7,4,2023-04-03 11:09:47.498,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,0.9853488,0,0,1,0,0.1237113
10,30,2023-04-03 11:09:48.918,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,6,1,1,10,0,1,8,1,1.5,5,1,1,0,0,1,0,0,1,0,0.2708333
10,25,2023-04-03 11:09:53.074,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.2989691
8,1,2023-04-03 11:09:54.556,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,7.844202,0.5627936,1.438981,7,1,1,0,0,0.6534469,0,0,1,0,0
11,15,2023-04-03 11:09:54.834,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.3958333
9,19,2023-04-03 11:09:55.864,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3020833
8,22,2023-04-03 11:09:55.930,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.2083333
16,20,2023-04-03 11:09:56.349,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.185567
10,28,2023-04-03 11:09:58.992,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.5625
9,12,2023-04-03 11:10:01.407,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.4639175
9,9,2023-04-03 11:10:01.410,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.2604167
9,4,2023-04-03 11:10:04.746,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.106644,0.7387609,1.195698,7,1,1,0,0,1,0,0,1,0,0.371134
12,37,2023-04-03 11:10:05.312,1434dc66-7e39-4b91-9093-b969a790e126,0,8,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.25
12,4,2023-04-03 11:10:05.495,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,7.308181,0.8278357,1.043685,8,1,1,0,0,0.9104184,0,0,1,0,0.1354167
10,31,2023-04-03 11:10:09.661,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,6,1,1,10,0,1,8,1,1.5,5,1,1,0,0,1,0,0,1,0,0.2395833
7,5,2023-04-03 11:10:10.122,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1666667
13,34,2023-04-03 11:10:10.424,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.3608247
13,19,2023-04-03 11:10:11.342,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.2474227
8,2,2023-04-03 11:10:19.673,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,7.442689,0.5,1.264043,7,1,1,0,0,0.568895,0,0,1,0,0.02083333
11,16,2023-04-03 11:10:21.702,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.2916667
9,20,2023-04-03 11:10:22.028,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.2291667
10,26,2023-04-03 11:10:23.144,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.3229167
9,5,2023-04-03 11:10:25.033,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.294312,0.7831644,1.291199,7,1,1,0,0,1,0,0,1,0,0.3298969
16,21,2023-04-03 11:10:26.150,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.25
8,23,2023-04-03 11:10:26.838,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.3814433
12,5,2023-04-03 11:10:26.847,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,7.609053,0.9000366,1.20232,8,1,1,0,0,0.9747676,0,0,1,0,0.2916667
10,29,2023-04-03 11:10:29.302,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3061225
10,32,2023-04-03 11:10:29.951,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,6,1,1,10,0,1,8,1,1.5,5,1,1,0,0,1,0,0,1,0,0.15625
7,6,2023-04-03 11:10:31.579,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1875
9,13,2023-04-03 11:10:31.699,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.2291667
9,10,2023-04-03 11:10:32.780,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.2886598
12,38,2023-04-03 11:10:34.518,1434dc66-7e39-4b91-9093-b969a790e126,0,8,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.2916667
13,35,2023-04-03 11:10:38.555,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.2083333
13,20,2023-04-03 11:10:39.940,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.15625
9,6,2023-04-03 11:10:42.692,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.541352,0.8414943,1.421525,7,1,1,0,0,1,0,0,1,0,0.15625
8,3,2023-04-03 11:10:46.530,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,7.018261,0.5,1.082458,7,1,1,0,0,0.5,0,0,1,0,0
11,17,2023-04-03 11:10:48.301,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.2708333
9,21,2023-04-03 11:10:48.718,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.5
12,6,2023-04-03 11:10:50.421,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.455297,8,1,1,0,0,1,0,0,1,0,0.1458333
7,7,2023-04-03 11:10:52.450,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.0625
10,33,2023-04-03 11:10:52.604,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,6,1,1,10,0,1,8,1,1.5,5,1,1,0,0,1,0,0,1,0,0.1666667
10,27,2023-04-03 11:10:53.644,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.1770833
10,30,2023-04-03 11:10:55.514,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.21875
16,22,2023-04-03 11:10:55.611,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.3541667
8,24,2023-04-03 11:10:58.210,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.2708333
9,14,2023-04-03 11:11:01.373,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.2916667
9,7,2023-04-03 11:11:01.923,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.906375,0.9282069,1.5,7,1,1,0,0,1,0,0,1,0,0.125
12,39,2023-04-03 11:11:03.465,1434dc66-7e39-4b91-9093-b969a790e126,0,8,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.5154639
9,11,2023-04-03 11:11:03.496,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.46875
13,36,2023-04-03 11:11:05.944,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.3020833
13,21,2023-04-03 11:11:07.587,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.2708333
12,7,2023-04-03 11:11:11.326,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1354167
8,4,2023-04-03 11:11:13.392,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,6.653084,0.5,0.9325502,7,1,1,0,0,0.5,0,0,1,0,0.03125
7,8,2023-04-03 11:11:14.531,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.28125
9,22,2023-04-03 11:11:15.813,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3333333
11,18,2023-04-03 11:11:16.297,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.3645833
10,34,2023-04-03 11:11:17.170,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,6,1,1,10,0,1,8,1,1.5,5,1,1,0,0,1,0,0,1,0,0.1458333
10,31,2023-04-03 11:11:20.447,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.5416667
10,28,2023-04-03 11:11:21.478,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.2577319
16,23,2023-04-03 11:11:22.906,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.3541667
9,8,2023-04-03 11:11:23.643,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,8,1,1.5,7,1,1,0,0,1,0,0,1,0,0.1458333
8,25,2023-04-03 11:11:27.948,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.34375
9,12,2023-04-03 11:11:30.496,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.3125
12,8,2023-04-03 11:11:31.261,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.2708333
9,15,2023-04-03 11:11:31.650,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.34375
13,22,2023-04-03 11:11:32.841,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.2708333
7,9,2023-04-03 11:11:33.393,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.07291666
12,40,2023-04-03 11:11:33.773,1434dc66-7e39-4b91-9093-b969a790e126,0,8,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.2708333
13,37,2023-04-03 11:11:34.358,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.1770833
8,5,2023-04-03 11:11:41.531,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,6.34918,0.5,0.8132514,7,1,1,0,0,0.5,0,0,1,0,0.07291666
9,23,2023-04-03 11:11:43.419,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3814433
9,9,2023-04-03 11:11:44.889,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,8,1,1.5,7,1,1,0,0,1,0,0,1,0,0.1979167
10,32,2023-04-03 11:11:46.589,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.21875
11,19,2023-04-03 11:11:46.730,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.2371134
10,29,2023-04-03 11:11:49.903,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.4166667
16,24,2023-04-03 11:11:51.798,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.4270833
7,10,2023-04-03 11:11:51.886,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1979167
12,9,2023-04-03 11:11:52.038,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.15625
13,1,2023-04-03 11:11:54.230,1434dc66-7e39-4b91-9093-b969a790e126,0,9,1,1,10,0,1,6.983651,0.6488178,0.900926,2,1,1,0,0,0.8096775,0,0,1,0,0.8541667
9,13,2023-04-03 11:11:56.852,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.25
8,26,2023-04-03 11:11:58.363,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.2680412
13,23,2023-04-03 11:12:00.859,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.34375
9,16,2023-04-03 11:12:02.837,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.4226804
9,10,2023-04-03 11:12:04.343,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,8,1,1.5,7,1,1,0,0,1,0,0,1,0,0.2708333
13,38,2023-04-03 11:12:04.638,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.1979167
11,1,2023-04-03 11:12:05.293,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,7,1,1,10,0,1,6.93846,0.8791727,1.09963,7,1,1,0,0,0.6545235,0,0,1,0,0
8,6,2023-04-03 11:12:08.687,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,6.072958,0.5,0.7113292,7,1,1,0,0,0.5,0,0,1,0,0.02083333
9,24,2023-04-03 11:12:10.317,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3608247
10,33,2023-04-03 11:12:11.866,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.2626263
7,11,2023-04-03 11:12:14.014,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1666667
12,10,2023-04-03 11:12:14.365,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.15625
11,20,2023-04-03 11:12:15.576,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.2708333
13,2,2023-04-03 11:12:15.649,1434dc66-7e39-4b91-9093-b969a790e126,0,9,1,1,10,0,1,6.958076,0.6412528,0.883242,2,1,1,0,0,0.8021383,0,0,1,0,0.4375
10,30,2023-04-03 11:12:20.063,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.2164948
16,25,2023-04-03 11:12:21.755,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.2857143
8,27,2023-04-03 11:12:25.488,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.21875
9,14,2023-04-03 11:12:25.969,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.1354167
11,2,2023-04-03 11:12:28.647,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,7,1,1,10,0,1,7.162579,0.9366723,1.228234,7,1,1,0,0,0.7087734,0,0,1,0,0
13,24,2023-04-03 11:12:30.075,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.3020833
13,39,2023-04-03 11:12:33.303,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.1979167
9,17,2023-04-03 11:12:34.456,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.2708333
9,25,2023-04-03 11:12:35.158,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.1770833
12,11,2023-04-03 11:12:35.823,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1443299
7,12,2023-04-03 11:12:36.290,87dc2527-258f-487f-bcab-536473338e84,0,9,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.21875
13,3,2023-04-03 11:12:38.072,1434dc66-7e39-4b91-9093-b969a790e126,0,9,1,1,10,0,1,6.924674,0.6318709,0.8620711,2,1,1,0,0,0.7928469,0,0,1,0,0.59375
10,34,2023-04-03 11:12:38.122,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.4226804
8,7,2023-04-03 11:12:41.104,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,6,0.5,0.6146144,7,1,1,0,0,0.5,0,0,1,0,0.1632653
11,21,2023-04-03 11:12:44.194,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.4639175
10,1,2023-04-03 11:12:44.690,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.870883,0.5758641,0.7593209,9,1,1,0,0,0.9695706,0,0,1,0,0.8333333
11,3,2023-04-03 11:12:49.105,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,7,1,1,10,0,1,7.564995,1,1.45399,7,1,1,0,0,0.8023717,0,0,1,0,0
10,31,2023-04-03 11:12:50.398,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.3333333
16,26,2023-04-03 11:12:52.011,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.2708333
8,28,2023-04-03 11:12:52.841,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.3645833
9,15,2023-04-03 11:12:55.807,7ff499d6-d3f7-4ad4-bcaf-59902227ad1b,0,2,1,1,10,0,1,6,0.5,0.5,8,1,1,0,0,0.5,0,0,1,0,0.2083333
13,25,2023-04-03 11:12:57.310,9bbd7ccb-bfc7-4ce5-b140-c9f100f45ec9,0,4,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.21875
13,4,2023-04-03 11:12:59.281,1434dc66-7e39-4b91-9093-b969a790e126,0,9,1,1,10,0,1,6.882439,0.6204819,0.8371904,2,1,1,0,0,0.7816123,0,0,1,0,0.6875
12,12,2023-04-03 11:12:59.342,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.2708333
13,40,2023-04-03 11:13:01.678,becc45a8-952a-44e9-95a4-d8b2cabb1d45,0,5,1,1,10,0,1,6,0.5,0.5,1,1,1,0,0,0.5,0,0,1,0,0.2604167
9,26,2023-04-03 11:13:01.994,1c76aa8f-5ef3-47e0-9f60-219ff8721d06,0,5,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3020833
10,2,2023-04-03 11:13:02.461,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.644234,0.5218644,0.6480081,9,1,1,0,0,0.9190521,0,0,1,0,1
9,18,2023-04-03 11:13:02.912,6e6848b5-b693-4741-b277-9db9b872ba1e,0,7,1,1,10,0,1,6,0.5,0.5,3,1,1,0,0,0.5,0,0,1,0,0.3195876
10,35,2023-04-03 11:13:02.936,3eb2c70c-ae88-4bf0-a1ce-d0eee0e19464,0,0,1,1,10,0,1,6,0.5,0.5,7,1,1,0,0,0.5,0,0,1,0,0.3229167
8,8,2023-04-03 11:13:10.603,2928be5f-982f-43a3-9ac4-1b2200feb652,0,7,1,1,10,0,1,6,0.5,0.5107547,7,1,1,0,0,0.5,0,0,1,0,0.1875
11,4,2023-04-03 11:13:11.509,fc303b96-83a2-4b0e-b3d5-44dc69eee1ba,0,7,1,1,10,0,1,8,1,1.5,7,1,1,0,0,0.9416611,0,0,1,0,0.07216495
11,22,2023-04-03 11:13:16.225,2019b507-5941-48a2-a04d-de150e504dfb,0,5,1,1,10,0,1,6,0.5,0.5,6,1,1,0,0,0.5,0,0,1,0,0.4479167
10,3,2023-04-03 11:13:19.569,be1d019f-946b-4dcc-8487-a2eceeb5b368,0,5,1,1,10,0,1,7.391005,0.5,0.525431,9,1,1,0,0,0.8611615,0,0,1,0,0.9583333
13,5,2023-04-03 11:13:21.141,1434dc66-7e39-4b91-9093-b969a790e126,0,9,1,1,10,0,1,6.830513,0.6069571,0.8085426,2,1,1,0,0,0.7683015,0,0,1,0,0.4270833
8,29,2023-04-03 11:13:21.334,5ac87c69-e399-4c46-83f1-03dfb58b5670,0,8,1,1,10,0,1,6,0.5,0.5,2,1,1,0,0,0.5,0,0,1,0,0.2577319
10,32,2023-04-03 11:13:21.510,e07a1d15-94c3-4008-b6fd-6d9c7d904c63,0,2,1,1,10,0,1,6,0.5,0.5,9,1,1,0,0,0.5,0,0,1,0,0.3645833
12,13,2023-04-03 11:13:22.659,1f9ea3d8-15df-4e07-85c7-41e25d0a7100,0,2,1,1,10,0,1,8,1,1.5,8,1,1,0,0,1,0,0,1,0,0.1443299
16,27,2023-04-03 11:13:22.708,e80beb50-16b7-4883-ad32-6e7074e66b4f,0,4,1,1,10,0,1,6,0.5,0.5,5,1,1,0,0,0.5,0,0,1,0,0.2916667
